Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)
5681	-3.011114	2.834777	-1.951911
5682	-3.011114	-2.867176	-1.930361
5683	-3.011114	2.493407	-2.494636
5684	-3.011114	-2.496553	-2.518501
5685	-3.011114	1.922335	-2.902085
5686	-3.011114	-1.973121	-2.992509
5687	-3.011114	1.312225	-3.163931
5688	-3.011114	-0.4655841	-3.167921
5689	-3.011114	0.0688	-3.577363
5690	-3.011114	0.6502519	-3.344997
5691	-3.011114	0.0193	4.204207
5692	-3.011114	0.8318863	4.145658
5693	-3.011114	-0.8040981	4.113531
5694	-3.011114	-1.625414	3.881105
5695	-3.011114	2.350569	3.535066
5696	-3.011114	-2.372361	3.561819
5697	-3.011114	2.97009	3.00444
5698	-3.011114	-2.985041	3.021074
5699	-3.011114	3.479594	2.363331
5700	-3.011114	-3.490874	2.375372
5701	-3.011114	3.841232	1.632313
5702	-3.011114	-3.894492	1.653256
5703	-3.011114	4.065285	0.8494989
5704	-3.011114	4.137004	0.0489
5705	-3.011114	4.091282	-0.7938671
5706	-3.011114	-4.106706	-0.7845616
5707	-3.011114	3.855136	-1.588111
5708	-3.011114	3.492677	-2.318609
5709	-3.011114	-3.497967	-2.307679
5710	-3.011114	2.975187	-2.943967
5711	-3.011114	-2.991478	-2.982121
5712	-3.011114	2.341533	-3.482636
5713	-3.011114	-2.341406	-3.532259
5714	-3.011114	1.611001	-3.852333
5715	-3.011114	-1.555973	-3.857958
5716	-3.011114	-0.7835197	-4.062387
5717	-3.011114	0.00827	-4.159243
5718	-3.011114	1.901973	-4.559831
5719	-3.011114	2.760793	-4.100481
5720	-3.011114	3.507343	-3.489772
5721	-3.011114	4.11453	-2.741131
5722	-3.011114	4.557656	-1.880239
5723	-3.011114	4.830943	-0.942521
5724	-3.011114	4.924821	0.0227
5725	-3.011114	4.842547	0.984033
5726	-3.011114	4.573466	1.909888
5727	-3.011114	4.125797	2.77376
5728	-3.011114	3.520705	3.526071
5729	-3.011114	2.770467	4.157384
5730	-3.011114	1.909514	4.617996
5731	-3.011114	0.9748542	4.889811
5732	-3.011114	0.0116	4.983679
5733	-3.011114	-0.9640305	4.884491
5734	-3.011114	-1.914065	4.612243
5735	-3.011114	-2.779519	4.174352
5736	-3.011114	-3.526701	3.551351
5737	-3.011114	-4.141262	2.79674
5738	-3.011114	-4.604615	1.936513
5739	-3.011114	-4.909554	1.017074
5740	-3.011114	-5.010247	0.0122
5741	-3.011114	-4.879425	-0.959228
5742	-3.011114	-4.581029	-1.876332
5743	-3.011114	-4.132525	-2.731056
5744	-3.011114	-3.517591	-3.508566
5745	-3.011114	-2.748327	-4.139179
5746	-3.011114	-1.868237	-4.569547
5747	-3.011114	-0.9519232	-4.838072
5748	-3.011114	0.00712	-4.938709
5749	-3.011114	0.9784032	-4.845369
5750	-3.011114	-1.356042	0.535076
5751	-3.011114	-0.6629009	1.62671
5752	-3.011114	0.6499467	-0.2962089
5753	-3.011114	-2.448892	-1.065367
5754	-3.011114	-1.657315	1.240135
5755	-3.011114	-1.446413	2.430149
5756	-3.011114	0.206549	2.146093
5757	-3.011114	2.509049	1.142514
5758	-3.011114	2.08329	-0.4143314
5759	-3.011114	0.3268228	-2.752736
5760	-3.011114	-1.275083	-3.205104
5761	-3.011114	-2.183275	-1.627819
5762	-3.011114	-3.84769	-1.544646
5763	-3.011114	-3.489831	0.6522031
5764	-3.011114	-1.961612	2.974497
5765	-3.011114	-0.7126161	3.511482
5766	-3.011114	-0.023	3.528821
5767	-3.011114	1.626778	3.930216
5768	-3.011114	1.921848	2.940691
5769	-3.011114	3.170476	1.384706
5770	-3.011114	3.444277	0.0406
5771	-3.011114	3.162011	-1.323336
5772	-3.011114	1.733403	-2.19907
5773	-3.011114	-4.279504	0.032
5774	-3.011114	-4.191402	0.8773644
5775	-3.011114	0.8490035	-4.103297
5776	-5.017059	0.0946	0.5220511
5777	-5.017059	0.3185576	0.1529584
5778	-5.017059	-0.7002996	0.2407703
5779	-5.017059	-0.3731248	-0.2825313
5780	-5.017059	-0.0362	0.9328735
5781	-5.017059	-0.1422445	-0.802041
5782	-5.017059	0.7300836	1.11756
5783	-5.017059	-0.5011488	0.9494765
5784	-5.017059	0.3488686	1.418637
5785	-5.017059	0.9902909	0.7236342
5786	-5.017059	1.158555	-1.062951
5787	-5.017059	1.558834	-0.7696024
5788	-5.017059	1.28575	0.3947098
5789	-5.017059	1.360903	-0.3859361
5790	-5.017059	1.599307	0.0823
5791	-5.017059	-1.049316	-0.6406146
5792	-5.017059	-1.039515	1.079478
5793	-5.017059	-0.6971035	-1.757827
5794	-5.017059	-0.8603169	-1.158448
5795	-5.017059	-0.0765	-1.481218
5796	-5.017059	0.5921687	-1.184695
5797	-5.017059	-1.318047	-1.954979
5798	-5.017059	-0.1453561	1.567867
5799	-5.017059	0.7261371	2.006219
5800	-5.017059	-1.693775	0.0901
5801	-5.017059	-1.291263	-0.2110148
5802	-5.017059	1.266654	1.717324
5803	-5.017059	1.909592	0.8710166
5804	-5.017059	1.652378	1.310973
5805	-5.017059	2.211098	-0.00286
5806	-5.017059	2.086724	0.469367
5807	-5.017059	-1.585243	-1.440454
5808	-5.017059	-1.913286	-0.4383961
5809	-5.017059	-1.767882	-0.9147406
5810	-5.017059	2.001388	-0.904129
5811	-5.017059	-1.288435	1.791376
5812	-5.017059	-0.3149643	2.238236
5813	-5.017059	1.785778	-1.369859
5814	-5.017059	-0.9148041	2.331476
5815	-5.017059	-2.032237	0.757273
5816	-5.017059	0.7450027	-1.906051
5817	-5.017059	0.4728555	2.822789
5818	-5.017059	-2.35982	0.1743956
5819	-5.017059	-0.129079	2.89309
5820	-5.017059	1.065171	2.668983
5821	-5.017059	-0.7039978	2.914959
5822	-5.017059	-1.201144	2.923719
5823	-5.017059	1.993454	2.103319
5824	-5.017059	1.554633	2.438212
5825	-5.017059	-2.648004	1.023648
5826	-5.017059	-1.825704	2.062027
5827	-5.017059	2.270892	1.668612
5828	-5.017059	-2.288892	1.598041
5829	-5.017059	2.798547	0.0401
5830	-5.017059	2.736534	0.6224181
5831	-5.017059	-2.940775	0.3574053
5832	-5.017059	2.579177	-1.121017
5833	-5.017059	2.737251	-0.5254946
5834	-5.017059	-1.718826	-2.575524
5835	-5.017059	-1.951619	-2.165369
5836	-5.017059	-2.510874	-0.4473768
5837	-5.017059	2.276236	-1.698715
5838	-5.017059	1.305594	-1.694014
5839	-5.017059	0.1051121	-2.175329
5840	-5.017059	1.030038	-2.534691
5841	-5.017059	-1.179692	-2.585779
5842	-5.017059	-0.5459905	-2.440969
5843	-5.017059	0.6796643	3.508456
5844	-5.017059	1.345321	3.319493
5845	-5.017059	-1.423444	3.366004
5846	-5.017059	2.450557	2.525036
5847	-5.017059	-2.453574	2.547374
5848	-5.017059	2.917497	2.019799
5849	-5.017059	-2.865873	2.008828
5850	-5.017059	-3.260687	1.341799
5851	-5.017059	3.38516	0.732097
5852	-5.017059	-3.722692	0.0648
5853	-5.017059	3.425709	-0.6660391
5854	-5.017059	-3.312829	-0.4629079
5855	-5.017059	-3.16799	-1.264365
5856	-5.017059	2.874132	-1.979009
5857	-5.017059	-2.906981	-1.95716
5858	-5.017059	2.528023	-2.529269
5859	-5.017059	-2.531212	-2.553465
5860	-5.017059	1.949023	-2.942374
5861	-5.017059	-2.000514	-3.034054
5862	-5.017059	1.330443	-3.207855
5863	-5.017059	-0.4720478	-3.211901
5864	-5.017059	0.0698	-3.627027
5865	-5.017059	0.6592793	-3.391436
5866	-5.017059	0.0196	4.262574
5867	-5.017059	0.8434353	4.203212
5868	-5.017059	-0.8152614	4.170639
5869	-5.017059	-1.64798	3.934987
5870	-5.017059	2.383202	3.584143
5871	-5.017059	-2.405296	3.611268
5872	-5.017059	3.011324	3.04615
5873	-5.017059	-3.026482	3.063016
5874	-5.017059	3.527901	2.396141
5875	-5.017059	-3.539338	2.408349
5876	-5.017059	3.894559	1.654975
5877	-5.017059	-3.948559	1.676208
5878	-5.017059	4.121724	0.8612924
5879	-5.017059	4.194438	0.0496
5880	-5.017059	4.148081	-0.8048882
5881	-5.017059	-4.163719	-0.7954537
5882	-5.017059	3.908657	-1.610159
5883	-5.017059	3.541166	-2.350799
5884	-5.017059	-3.546529	-2.339716
5885	-5.017059	3.016491	-2.984838
5886	-5.017059	-3.033008	-3.023521
5887	-5.017059	2.37404	-3.530986
5888	-5.017059	-2.373911	-3.581297
5889	-5.017059	1.633367	-3.905815
5890	-5.017059	-1.577575	-3.911517
5891	-5.017059	-0.7943974	-4.118784
5892	-5.017059	0.00839	-4.216985
5893	-5.017059	1.928378	-4.623135
5894	-5.017059	2.799121	-4.157408
5895	-5.017059	3.556035	-3.538221
5896	-5.017059	4.171652	-2.779186
5897	-5.017059	4.620929	-1.906343
5898	-5.017059	4.89801	-0.9556059
5899	-5.017059	4.993193	0.023
5900	-5.017059	4.909776	0.9976943
5901	-5.017059	4.63696	1.936402
5902	-5.017059	4.183075	2.812268
5903	-5.017059	3.569583	3.575023
5904	-5.017059	2.808929	4.215101
5905	-5.017059	1.936024	4.682108
5906	-5.017059	0.988388	4.957696
5907	-5.017059	0.0118	5.052867
5908	-5.017059	-0.9774141	4.952302
5909	-5.017059	-1.940637	4.676274
5910	-5.017059	-2.818107	4.232304
5911	-5.017059	-3.575662	3.600654
5912	-5.017059	-4.198754	2.835567
5913	-5.017059	-4.66854	1.963398
5914	-5.017059	-4.977713	1.031194
5915	-5.017059	-5.079804	0.0124
5916	-5.017059	-4.947166	-0.972545
5917	-5.017059	-4.644627	-1.902381
5918	-5.017059	-4.189898	-2.768972
5919	-5.017059	-3.566426	-3.557275
5920	-5.017059	-2.786482	-4.196643
5921	-5.017059	-1.894174	-4.632986
5922	-5.017059	-0.9651387	-4.905239
5923	-5.017059	0.00722	-5.007273
5924	-5.017059	0.9919863	-4.912637
5925	-5.017059	-1.374868	0.5425045
5926	-5.017059	-0.6721039	1.649294
5927	-5.017059	0.6589699	-0.3003211
5928	-5.017059	-2.48289	-1.080158
5929	-5.017059	-1.680323	1.257352
5930	-5.017059	-1.466493	2.463886
5931	-5.017059	0.2094165	2.175887
5932	-5.017059	2.543882	1.158375
5933	-5.017059	2.112213	-0.4200835
5934	-5.017059	0.33136	-2.790952
5935	-5.017059	-1.292785	-3.2496
5936	-5.017059	-2.213585	-1.650418
5937	-5.017059	-3.901108	-1.56609
5938	-5.017059	-3.538281	0.6612576
5939	-5.017059	-1.988845	3.015792
5940	-5.017059	-0.7225093	3.560231
5941	-5.017059	-0.0233	3.577811
5942	-5.017059	1.649362	3.984779
5943	-5.017059	1.948529	2.981516
5944	-5.017059	3.214491	1.40393
5945	-5.017059	3.492093	0.0412
5946	-5.017059	3.205909	-1.341708
5947	-5.017059	1.757468	-2.2296
5948	-5.017059	-4.338916	0.0325
5949	-5.017059	-4.249591	0.8895448
5950	-5.017059	0.8607901	-4.160263
5951	-7.020811	0.0965	0.5327697
5952	-7.020811	0.3250982	0.1560989
5953	-7.020811	-0.714678	0.2457138
5954	-7.020811	-0.3807857	-0.2883321
5955	-7.020811	-0.037	0.952027
5956	-7.020811	-0.145165	-0.8185083
5957	-7.020811	0.7450736	1.140505
5958	-7.020811	-0.5114383	0.9689709
5959	-7.020811	0.3560315	1.447764
5960	-7.020811	1.010623	0.7384918
5961	-7.020811	1.182342	-1.084776
5962	-7.020811	1.59084	-0.7854037
5963	-7.020811	1.312148	0.4028139
5964	-7.020811	1.388844	-0.39386
5965	-7.020811	1.632144	0.084
5966	-7.020811	-1.07086	-0.6537676
5967	-7.020811	-1.060858	1.101642
5968	-7.020811	-0.7114163	-1.793919
5969	-7.020811	-0.8779808	-1.182233
5970	-7.020811	-0.0781	-1.51163
5971	-7.020811	0.604327	-1.209018
5972	-7.020811	-1.345109	-1.995118
5973	-7.020811	-0.1483406	1.600058
5974	-7.020811	0.741046	2.04741
5975	-7.020811	-1.728551	0.092
5976	-7.020811	-1.317775	-0.2153473
5977	-7.020811	1.292661	1.752584
5978	-7.020811	1.9488	0.8889002
5979	-7.020811	1.686304	1.337889
5980	-7.020811	2.256496	-0.00292
5981	-7.020811	2.129568	0.4790039
5982	-7.020811	-1.61779	-1.470029
5983	-7.020811	-1.952569	-0.4473972
5984	-7.020811	-1.80418	-0.9335218
5985	-7.020811	2.04248	-0.9226924
5986	-7.020811	-1.314889	1.828156
5987	-7.020811	-0.3214311	2.284191
5988	-7.020811	1.822443	-1.397985
5989	-7.020811	-0.9335867	2.379345
5990	-7.020811	-2.073962	0.7728211
5991	-7.020811	0.760299	-1.945186
5992	-7.020811	0.4825641	2.880746
5993	-7.020811	-2.408272	0.1779763
5994	-7.020811	-0.1317292	2.95249
5995	-7.020811	1.087041	2.723782
5996	-7.020811	-0.7184521	2.974808
5997	-7.020811	-1.225806	2.983748
5998	-7.020811	2.034383	2.146504
5999	-7.020811	1.586552	2.488273
6000	-7.020811	-2.702372	1.044665
6001	-7.020811	-1.863189	2.104364
6002	-7.020811	2.317517	1.702871
6003	-7.020811	-2.335887	1.630852
6004	-7.020811	2.856006	0.0409
6005	-7.020811	2.79272	0.6351975
6006	-7.020811	-3.001154	0.3647434
6007	-7.020811	2.632132	-1.144033
6008	-7.020811	2.793451	-0.5362839
6009	-7.020811	-1.754117	-2.628404
6010	-7.020811	-1.991689	-2.209827
6011	-7.020811	-2.562426	-0.4565622
6012	-7.020811	2.322971	-1.733593
6013	-7.020811	1.332401	-1.728796
6014	-7.020811	0.1072703	-2.219992
6015	-7.020811	1.051186	-2.586733
6016	-7.020811	-1.203913	-2.63887
6017	-7.020811	-0.5572006	-2.491086
6018	-7.020811	0.6936191	3.580491
6019	-7.020811	1.372942	3.387648
6020	-7.020811	-1.45267	3.435114
6021	-7.020811	2.500871	2.576879
6022	-7.020811	-2.50395	2.599676
6023	-7.020811	2.977399	2.061269
6024	-7.020811	-2.924715	2.050073
6025	-7.020811	-3.327634	1.369349
6026	-7.020811	3.454664	0.7471283
6027	-7.020811	-3.799125	0.0661
6028	-7.020811	3.496044	-0.6797141
6029	-7.020811	-3.380848	-0.4724122
6030	-7.020811	-3.233035	-1.290324
6031	-7.020811	2.933143	-2.019642
6032	-7.020811	-2.966666	-1.997344
6033	-7.020811	2.579927	-2.581199
6034	-7.020811	-2.583182	-2.605892
6035	-7.020811	1.98904	-3.002787
6036	-7.020811	-2.041588	-3.096349
6037	-7.020811	1.357759	-3.273718
6038	-7.020811	-0.4817398	-3.277847
6039	-7.020811	0.0712	-3.701497
6040	-7.020811	0.6728155	-3.461068
6041	-7.020811	0.02	4.350092
6042	-7.020811	0.8607525	4.289512
6043	-7.020811	-0.8320001	4.25627
6044	-7.020811	-1.681816	4.015779
6045	-7.020811	2.432134	3.657732
6046	-7.020811	-2.454681	3.685413
6047	-7.020811	3.073152	3.108693
6048	-7.020811	-3.088621	3.125905
6049	-7.020811	3.600336	2.445338
6050	-7.020811	-3.612007	2.457797
6051	-7.020811	3.974522	1.688954
6052	-7.020811	-4.02963	1.710624
6053	-7.020811	4.20635	0.8789763
6054	-7.020811	4.280558	0.0506
6055	-7.020811	4.233248	-0.8214141
6056	-7.020811	-4.249208	-0.8117858
6057	-7.020811	3.988909	-1.643218
6058	-7.020811	3.613873	-2.399065
6059	-7.020811	-3.619345	-2.387754
6060	-7.020811	3.078425	-3.046122
6061	-7.020811	-3.095282	-3.0856
6062	-7.020811	2.422784	-3.603483
6063	-7.020811	-2.422652	-3.654827
6064	-7.020811	1.666903	-3.986008
6065	-7.020811	-1.609965	-3.991828
6066	-7.020811	-0.8107077	-4.203351
6067	-7.020811	0.00856	-4.303567
6068	-7.020811	1.967971	-4.718056
6069	-7.020811	2.856592	-4.242767
6070	-7.020811	3.629047	-3.610867
6071	-7.020811	4.257303	-2.836247
6072	-7.020811	4.715805	-1.945483
6073	-7.020811	4.998575	-0.9752262
6074	-7.020811	5.095712	0.0235
6075	-7.020811	5.010582	1.018179
6076	-7.020811	4.732164	1.97616
6077	-7.020811	4.268961	2.870009
6078	-7.020811	3.642873	3.648425
6079	-7.020811	2.866602	4.301645
6080	-7.020811	1.975774	4.77824
6081	-7.020811	1.008681	5.059486
6082	-7.020811	0.012	5.156612
6083	-7.020811	-0.9974821	5.053982
6084	-7.020811	-1.980482	4.772287
6085	-7.020811	-2.875968	4.319201
6086	-7.020811	-3.649077	3.674582
6087	-7.020811	-4.284962	2.893786
6088	-7.020811	-4.764394	2.00371
6089	-7.020811	-5.079914	1.052366
6090	-7.020811	-5.184102	0.0126
6091	-7.020811	-5.04874	-0.9925131
6092	-7.020811	-4.73999	-1.94144
6093	-7.020811	-4.275923	-2.825824
6094	-7.020811	-3.639651	-3.630313
6095	-7.020811	-2.843693	-4.282807
6096	-7.020811	-1.933065	-4.728109
6097	-7.020811	-0.9849547	-5.005952
6098	-7.020811	0.00736	-5.110081
6099	-7.020811	1.012354	-5.013503
6100	-7.020811	-1.403096	0.553643
6101	-7.020811	-0.6859034	1.683157
6102	-7.020811	0.6724998	-0.3064872
6103	-7.020811	-2.533868	-1.102335
6104	-7.020811	-1.714823	1.283167
6105	-7.020811	-1.496603	2.514475
6106	-7.020811	0.2137162	2.220562
6107	-7.020811	2.596113	1.182159
6108	-7.020811	2.15558	-0.4287086
6109	-7.020811	0.3381634	-2.848255
6110	-7.020811	-1.319328	-3.31632
6111	-7.020811	-2.259034	-1.684304
6112	-7.020811	-3.981204	-1.598245
6113	-7.020811	-3.610928	0.6748344
6114	-7.020811	-2.02968	3.077712
6115	-7.020811	-0.7373437	3.633329
6116	-7.020811	-0.0238	3.65127
6117	-7.020811	1.683227	4.066594
6118	-7.020811	1.988536	3.042732
6119	-7.020811	3.280491	1.432755
6120	-7.020811	3.563792	0.042
6121	-7.020811	3.271732	-1.369255
6122	-7.020811	1.793552	-2.275378
6123	-7.020811	-4.428001	0.0331
6124	-7.020811	-4.336843	0.9078088
6125	-7.020811	0.8784637	-4.24568
6126	-9.021492	0.0991	0.547054
6127	-9.021492	0.3338145	0.1602841
6128	-9.021492	-0.7338395	0.2523016
6129	-9.021492	-0.3909951	-0.2960627
6130	-9.021492	-0.038	0.9775521
6131	-9.021492	-0.149057	-0.8404536
6132	-9.021492	0.7650499	1.171084
6133	-9.021492	-0.5251507	0.9949502
6134	-9.021492	0.3655771	1.48658
6135	-9.021492	1.037719	0.7582917
6136	-9.021492	1.214043	-1.11386
6137	-9.021492	1.633492	-0.8064614
6138	-9.021492	1.347329	0.4136139
6139	-9.021492	1.426081	-0.4044199
6140	-9.021492	1.675903	0.0863
6141	-9.021492	-1.099571	-0.6712959
6142	-9.021492	-1.089301	1.131178
6143	-9.021492	-0.7304903	-1.842016
6144	-9.021492	-0.9015206	-1.21393
6145	-9.021492	-0.0802	-1.552158
6146	-9.021492	0.6205297	-1.241434
6147	-9.021492	-1.381173	-2.04861
6148	-9.021492	-0.1523178	1.642957
6149	-9.021492	0.7609144	2.102304
6150	-9.021492	-1.774896	0.0944
6151	-9.021492	-1.353107	-0.221121
6152	-9.021492	1.327319	1.799572
6153	-9.021492	2.00105	0.9127327
6154	-9.021492	1.731516	1.37376
6155	-9.021492	2.316995	-0.003
6156	-9.021492	2.186665	0.4918467
6157	-9.021492	-1.661165	-1.509442
6158	-9.021492	-2.00492	-0.4593925
6159	-9.021492	-1.852552	-0.9585508
6160	-9.021492	2.097241	-0.9474309
6161	-9.021492	-1.350143	1.877171
6162	-9.021492	-0.3300491	2.345433
6163	-9.021492	1.871305	-1.435467
6164	-9.021492	-0.9586173	2.443138
6165	-9.021492	-2.129568	0.7935415
6166	-9.021492	0.7806836	-1.997339
6167	-9.021492	0.4955023	2.957982
6168	-9.021492	-2.47284	0.182748
6169	-9.021492	-0.135261	3.03165
6170	-9.021492	1.116186	2.79681
6171	-9.021492	-0.7377147	3.054567
6172	-9.021492	-1.258671	3.063747
6173	-9.021492	2.088928	2.204054
6174	-9.021492	1.62909	2.554986
6175	-9.021492	-2.774826	1.072674
6176	-9.021492	-1.913144	2.160785
6177	-9.021492	2.379653	1.748527
6178	-9.021492	-2.398515	1.674577
6179	-9.021492	2.932579	0.042
6180	-9.021492	2.867597	0.6522279
6181	-9.021492	-3.081619	0.3745227
6182	-9.021492	2.702703	-1.174706
6183	-9.021492	2.868347	-0.5506623
6184	-9.021492	-1.801147	-2.698875
6185	-9.021492	-2.045089	-2.269076
6186	-9.021492	-2.631128	-0.4688032
6187	-9.021492	2.385253	-1.780072
6188	-9.021492	1.368124	-1.775147
6189	-9.021492	0.1101463	-2.279513
6190	-9.021492	1.07937	-2.656087
6191	-9.021492	-1.236191	-2.709621
6192	-9.021492	-0.5721399	-2.557876
6193	-9.021492	0.7122158	3.676489
6194	-9.021492	1.409753	3.478476
6195	-9.021492	-1.491618	3.527213
6196	-9.021492	2.567923	2.645969
6197	-9.021492	-2.571084	2.669376
6198	-9.021492	3.057227	2.116534
6199	-9.021492	-3.00313	2.105038
6200	-9.021492	-3.416852	1.406063
6201	-9.021492	3.547288	0.7671598
6202	-9.021492	-3.900985	0.0679
6203	-9.021492	3.589778	-0.6979381
6204	-9.021492	-3.471493	-0.4850782
6205	-9.021492	-3.319717	-1.32492
6206	-9.021492	3.011785	-2.073791
6207	-9.021492	-3.046206	-2.050895
6208	-9.021492	2.649099	-2.650405
6209	-9.021492	-2.652441	-2.67576
6210	-9.021492	2.042369	-3.083295
6211	-9.021492	-2.096326	-3.179366
6212	-9.021492	1.394162	-3.361491
6213	-9.021492	-0.4946558	-3.365731
6214	-9.021492	0.0731	-3.800738
6215	-9.021492	0.6908545	-3.553864
6216	-9.021492	0.0206	4.466724
6217	-9.021492	0.8838304	4.404519
6218	-9.021492	-0.8543071	4.370386
6219	-9.021492	-1.726907	4.123447
6220	-9.021492	2.497342	3.755801
6221	-9.021492	-2.520494	3.784224
6222	-9.021492	3.155547	3.192041
6223	-9.021492	-3.171431	3.209714
6224	-9.021492	3.696865	2.5109
6225	-9.021492	-3.708849	2.523694
6226	-9.021492	4.081084	1.734237
6227	-9.021492	-4.13767	1.756488
6228	-9.021492	4.319128	0.9025428
6229	-9.021492	4.395325	0.052
6230	-9.021492	4.346747	-0.8434372
6231	-9.021492	-4.363134	-0.8335508
6232	-9.021492	4.095856	-1.687275
6233	-9.021492	3.710765	-2.463387
6234	-9.021492	-3.716385	-2.451773
6235	-9.021492	3.160961	-3.127793
6236	-9.021492	-3.17827	-3.168329
6237	-9.021492	2.487741	-3.700097
6238	-9.021492	-2.487606	-3.752818
6239	-9.021492	1.711595	-4.092878
6240	-9.021492	-1.65313	-4.098854
6241	-9.021492	-0.8324438	-4.316048
6242	-9.021492	0.00879	-4.418952
6243	-9.021492	2.020735	-4.844553
6244	-9.021492	2.933181	-4.356521
6245	-9.021492	3.726346	-3.707679
6246	-9.021492	4.371447	-2.912291
6247	-9.021492	4.842242	-1.997644
6248	-9.021492	5.132594	-1.001373
6249	-9.021492	5.232334	0.0241
6250	-9.021492	5.144923	1.045477
6251	-9.021492	4.85904	2.029144
6252	-9.021492	4.383417	2.946958
6253	-9.021492	3.740543	3.746243
6254	-9.021492	2.943459	4.416977
6255	-9.021492	2.028747	4.906351
6256	-9.021492	1.035725	5.195138
6257	-9.021492	0.0123	5.294867
6258	-9.021492	-1.024226	5.189486
6259	-9.021492	-2.033581	4.900238
6260	-9.021492	-2.953076	4.435004
6261	-9.021492	-3.746914	3.773102
6262	-9.021492	-4.399848	2.971373
6263	-9.021492	-4.892133	2.057432
6264	-9.021492	-5.216113	1.080581
6265	-9.021492	-5.323094	0.013
6266	-9.021492	-5.184103	-1.019124
6267	-9.021492	-4.867075	-1.993492
6268	-9.021492	-4.390566	-2.901587
6269	-9.021492	-3.737235	-3.727646
6270	-9.021492	-2.919937	-4.397635
6271	-9.021492	-1.984893	-4.854876
6272	-9.021492	-1.011363	-5.140168
